,STATEFP,PLACEFP,PLACENS,GEOID,NAME,NAMELSAD,clean_city,land_value,property_value
891,06,39612,02408541,0639612,Lake Los Angeles,Lake Los Angeles CDP,lake los angeles,22039.96433216861,171360.32749554276
892,06,39670,02408546,0639670,Lake Nacimiento,Lake Nacimiento CDP,lake nacimiento,101299.99999999999,380100.0
893,06,39690,02408547,0639690,Lake of the Pines,Lake of the Pines CDP,lake of the pines,111200.0,396400.0
894,06,39724,02408550,0639724,Lake San Marcos,Lake San Marcos CDP,lake san marcos,281748.7013353427,639378.0455687429
895,06,39766,02408562,0639766,Lakeside,Lakeside CDP,lakeside,158365.19148723394,470501.4494525007
896,06,39836,02408564,0639836,Lakeview,Lakeview CDP,lakeview,55095.839079690384,270604.7901867779
897,06,39885,02408555,0639885,Lake Wildwood,Lake Wildwood CDP,lake wildwood,78100.0,340900.0
898,06,40928,02408589,0640928,Laytonville,Laytonville CDP,laytonville,,
899,06,40998,02583054,0640998,Lee Vining,Lee Vining CDP,lee vining,,
900,06,41026,02628750,0641026,Leggett,Leggett CDP,leggett,,
901,06,41040,02408590,0641040,Le Grand,Le Grand CDP,le grand,,
902,06,41110,02408598,0641110,Lemon Cove,Lemon Cove CDP,lemon cove,53045.68577092269,238771.57114538652
903,06,23812,02408207,0623812,Fellows,Fellows CDP,fellows,,
904,06,24008,02611430,0624008,Fieldbrook,Fieldbrook CDP,fieldbrook,,
905,06,24022,02628730,0624022,Fields Landing,Fields Landing CDP,fields landing,,
906,06,24498,02408219,0624498,Florin,Florin CDP,florin,71966.07846066808,301792.25799439335
907,06,24526,02628731,0624526,Floriston,Floriston CDP,floriston,,
908,06,30714,02628735,0630714,Graniteville,Graniteville CDP,graniteville,,
909,06,38604,02628744,0638604,Kingvale,Kingvale CDP,kingvale,,
910,06,24722,02408224,0624722,Foothill Farms,Foothill Farms CDP,foothill farms,80522.2036735488,315205.86657086393
911,06,24764,02408226,0624764,Ford City,Ford City CDP,ford city,,
912,06,25534,02408257,0625534,Frazier Park,Frazier Park CDP,frazier park,39400.0,260400.0
913,06,30282,02408306,0630282,Golden Hills,Golden Hills CDP,golden hills,24300.0,216299.99999999997
914,06,36658,02408430,0636658,Inyokern,Inyokern CDP,inyokern,24800.0,185600.0
915,06,37400,02408446,0637400,Johannesburg,Johannesburg CDP,johannesburg,,
916,06,37946,02408467,0637946,Keene,Keene CDP,keene,23800.0,221100.0
917,06,38310,02408474,0638310,Kernville,Kernville CDP,kernville,,
918,06,39570,02408538,0639570,Lake Isabella,Lake Isabella CDP,lake isabella,,
919,06,39696,02408548,0639696,Lake of the Woods,Lake of the Woods CDP,lake of the woods,,
920,06,24897,02408228,0624897,Forest Meadows,Forest Meadows CDP,forest meadows,36600.0,294500.0
921,06,24918,02612481,0624918,Forest Ranch,Forest Ranch CDP,forest ranch,85700.0,338800.0
922,06,38024,02612483,0638024,Kelly Ridge,Kelly Ridge CDP,kelly ridge,43400.0,249000.0
923,06,25114,02628733,0625114,Fort Irwin,Fort Irwin CDP,fort irwin,,
924,06,25300,02583015,0625300,Fort Washington,Fort Washington CDP,fort washington,128500.0,367500.0
925,06,25488,02583016,0625488,Franklin,Franklin CDP,franklin,44329.27456188466,224484.245533596
926,06,26028,02408261,0626028,French Camp,French Camp CDP,french camp,70300.0,275000.0
927,06,27014,02408265,0627014,Friant,Friant CDP,friant,127100.00000000001,333800.0
928,06,40116,02408570,0640116,Lanare,Lanare CDP,lanare,37000.0,202400.0
929,06,40746,02408585,0640746,Laton,Laton CDP,laton,,
930,06,27130,02583020,0627130,Fruitridge Pocket,Fruitridge Pocket CDP,fruitridge pocket,70237.51356393141,278793.3065941085
931,06,28014,02583021,0628014,Fulton,Fulton CDP,fulton,183041.95530396447,578147.528071653
932,06,29420,02583024,0629420,Geyserville,Geyserville CDP,geyserville,171200.0,618400.0
933,06,37274,02583041,0637274,Jenner,Jenner CDP,jenner,229400.00000000003,686900.0
934,06,38156,02583045,0638156,Kenwood,Kenwood CDP,kenwood,296036.76718839846,753172.7278651337
935,06,28154,02611433,0628154,Garberville,Garberville CDP,garberville,,
936,06,28182,02408275,0628182,Garden Acres,Garden Acres CDP,garden acres,48249.37051110843,238593.041824997
937,06,29112,02629132,0629112,Garnet,Garnet CDP,garnet,26429.76484187675,200721.8262858549
938,06,29154,02611434,0629154,Gasquet,Gasquet CDP,gasquet,,
939,06,29252,02408286,0629252,Gazelle,Gazelle CDP,gazelle,,
940,06,31134,02408333,0631134,Greenview,Greenview CDP,greenview,,
941,06,31246,02408337,0631246,Grenada,Grenada CDP,grenada,,
942,06,29392,02628801,0629392,Gerber,Gerber CDP,gerber,,
943,06,30028,02408299,0630028,Glen Ellen,Glen Ellen CDP,glen ellen,297600.0,755000.0
944,06,30812,02408322,0630812,Graton,Graton CDP,graton,208078.41068945176,646225.128205539
945,06,30339,02583025,0630339,Gold Mountain,Gold Mountain CDP,gold mountain,39212.09224308751,259515.9903238212
946,06,30345,02408305,0630345,Gold River,Gold River CDP,gold river,152348.6688662836,429655.6985611122
947,06,40410,02408515,0640410,La Riviera,La Riviera CDP,la riviera,105085.13838714888,354130.3260323597
948,06,30476,02408310,0630476,Goshen,Goshen CDP,goshen,49423.68833776314,219330.81719014322
949,06,30938,02628814,0630938,Greenacres,Greenacres CDP,greenacres,55799.33892198107,274854.78840024804
950,06,30944,02630600,0630944,Green Acres,Green Acres CDP,green acres,51550.160933564075,250485.13608164675
951,06,30987,02628815,0630987,Greenfield,Greenfield CDP,greenfield,43600.0,241600.0
952,06,31092,02583029,0631092,Green Valley,Green Valley CDP,green valley,161700.0,418100.0
953,06,31099,02408330,0631099,Green Valley,Green Valley CDP,green valley,163700.0,497799.99999999994
954,06,31162,02408334,0631162,Greenville,Greenville CDP,greenville,,
955,06,31883,02408347,0631883,Hamilton Branch,Hamilton Branch CDP,hamilton branch,91300.0,373000.0
956,06,36364,02408419,0636364,Indian Falls,Indian Falls CDP,indian falls,,
957,06,36735,02408431,0636735,Iron Horse,Iron Horse CDP,iron horse,19800.0,196800.0
958,06,37512,02408450,0637512,Johnsville,Johnsville CDP,johnsville,48400.0,289200.0
959,06,37904,02408465,0637904,Keddie,Keddie CDP,keddie,27800.0,236000.0
960,06,39411,02408529,0639411,Lake Almanor Country Club,Lake Almanor Country Club CDP,lake almanor country club,91300.0,373000.0
961,06,39420,02408530,0639420,Lake Almanor Peninsula,Lake Almanor Peninsula CDP,lake almanor peninsula,91300.0,373000.0
962,06,39425,02408531,0639425,Lake Almanor West,Lake Almanor West CDP,lake almanor west,91300.0,373000.0
963,06,39483,02408536,0639483,Lake Davis,Lake Davis CDP,lake davis,19800.0,196799.99999999997
964,06,40312,02408509,0640312,La Porte,La Porte CDP,la porte,27800.000000000004,236000.0
965,06,31288,02583030,0631288,Grimes,Grimes CDP,grimes,46600.0,249500.0
966,06,31470,02408341,0631470,Guerneville,Guerneville CDP,guerneville,142911.88683981198,570368.7527755104
967,06,40426,02408575,0640426,Larkfield-Wikiup,Larkfield-Wikiup CDP,larkfield-wikiup,192433.64129229172,590461.251641566
968,06,31890,02408348,0631890,Hamilton City,Hamilton City CDP,hamilton city,37400.0,227300.0
969,06,32562,02408361,0632562,Hayfork,Hayfork CDP,hayfork,,
970,06,33084,02408367,0633084,Heber,Heber CDP,heber,,
971,06,33574,02408383,0633574,Highgrove,Highgrove CDP,highgrove,90836.38255045832,334594.8922486553
972,06,34316,02408399,0634316,Homeland,Homeland CDP,homeland,51139.28024251148,252285.15639902855
973,06,34281,02408397,0634281,Home Garden,Home Garden CDP,home garden,,
974,06,38394,02408476,0638394,Kettleman City,Kettleman City CDP,kettleman city,,
975,06,34484,02583037,0634484,Hood,Hood CDP,hood,94300.0,354700.0
976,06,34540,02585654,0634540,Hoopa,Hoopa CDP,hoopa,,
977,06,34652,02628739,0634652,Hopland,Hopland CDP,hopland,,
978,06,34694,02408401,0634694,Hornbrook,Hornbrook CDP,hornbrook,,
979,06,34708,02628740,0634708,Hornitos,Hornitos CDP,hornitos,,
980,06,36126,02408413,0636126,Hydesville,Hydesville CDP,hydesville,,
981,06,36168,02585425,0636168,Idlewild,Idlewild CDP,idlewild,34900.0,209600.0
982,06,36420,02628741,0636420,Indianola,Indianola CDP,indianola,,
983,06,36452,02583039,0636452,Indio Hills,Indio Hills CDP,indio hills,46907.146839997804,211333.3096521942
984,06,36910,02408434,0636910,Ivanhoe,Ivanhoe CDP,ivanhoe,38000.0,204400.0
985,06,37918,02408466,0637918,Keeler,Keeler CDP,keeler,,
986,06,38065,02408471,0638065,Kennedy,Kennedy CDP,kennedy,60356.34562072936,246491.97799605704
987,06,38086,02408472,0638086,Kensington,Kensington CDP,kensington,659070.1843319538,1165265.1593014796
988,06,38772,02408496,0638772,Knightsen,Knightsen CDP,knightsen,99552.02354311671,414891.8118183449
989,06,38422,02408477,0638422,Keyes,Keyes CDP,keyes,62536.05512580178,268779.580503755
990,06,39045,02408503,0639045,La Crescenta-Montrose,La Crescenta-Montrose CDP,la crescenta-montrose,629922.9190544694,926892.6458175929
991,06,39108,02408521,0639108,Ladera Heights,Ladera Heights CDP,ladera heights,611440.8712867651,871516.9036576484
992,06,39484,02627934,0639484,Lake Don Pedro,Lake Don Pedro CDP,lake don pedro,,
993,06,39645,02583051,0639645,Lake Mathews,Lake Mathews CDP,lake mathews,91104.05684344143,325019.1116568584
994,06,39715,02583052,0639715,Lake Riverside,Lake Riverside CDP,lake riverside,42200.0,207900.0
995,06,39735,02585428,0639735,Lake Sherwood,Lake Sherwood CDP,lake sherwood,1212821.9964176994,1660356.802912696
996,06,40088,02408568,0640088,Lamont,Lamont CDP,lamont,28500.0,198100.0
997,06,40956,02408595,0640956,Lebec,Lebec CDP,lebec,38214.95811574843,256939.04986122553
998,06,40326,02408510,0640326,La Presa,La Presa CDP,la presa,179831.79510961316,475550.5192190643
999,06,40508,02583053,0640508,La Selva Beach,La Selva Beach CDP,la selva beach,629900.0,1060600.0
1000,06,40526,02408577,0640526,Las Flores,Las Flores CDP,las flores,477341.92363267735,749316.7307733782
1001,06,40536,02628748,0640536,Las Flores,Las Flores CDP,las flores,,
1002,06,40592,02408578,0640592,Las Lomas,Las Lomas CDP,las lomas,178900.0,510700.0
1003,06,40872,02628749,0640872,La Vina,La Vina CDP,la vina,51799.99999999999,244700.0
1004,06,41142,02583055,0641142,Lemon Hill,Lemon Hill CDP,lemon hill,60653.70656463961,274311.2985141063
1005,06,41166,02408599,0641166,Lemoore Station,Lemoore Station CDP,lemoore station,,
1006,06,41180,02408600,0641180,Lennox,Lennox CDP,lennox,,
1007,06,41208,02583056,0641208,Leona Valley,Leona Valley CDP,leona valley,57568.26850687641,298815.62089769664
1008,06,41278,02408603,0641278,Lewiston,Lewiston CDP,lewiston,,
1009,06,41282,02408606,0641282,Lexington Hills,Lexington Hills CDP,lexington hills,476700.00000000006,838499.9999999999
1010,06,41390,02583057,0641390,Likely,Likely CDP,likely,,
1011,06,41558,02408612,0641558,Lincoln Village,Lincoln Village CDP,lincoln village,98261.2085361799,298228.5991978301
1012,06,41572,02408613,0641572,Linda,Linda CDP,linda,37017.16107673813,202007.8640525742
1013,06,41656,02585429,0641656,Lindcove,Lindcove CDP,lindcove,53500.0,236500.0
1014,06,41782,02628751,0641782,Litchfield,Litchfield CDP,litchfield,,
1015,06,41789,02408619,0641789,Little Grass Valley,Little Grass Valley CDP,little grass valley,27800.0,235999.99999999997
1016,06,41866,02628752,0641866,Little River,Little River CDP,little river,,
1017,06,41880,02408620,0641880,Littlerock,Littlerock CDP,littlerock,41499.9981532299,218685.19641012233
1018,06,41922,02408622,0641922,Live Oak,Live Oak CDP,live oak,449827.202575717,850401.6857647259
1019,06,42230,02583059,0642230,Lodoga,Lodoga CDP,lodoga,,
1020,06,42328,02611440,0642328,Loleta,Loleta CDP,loleta,,
1021,06,42384,02628753,0642384,Loma Mar,Loma Mar CDP,loma mar,,
1022,06,42412,02408121,0642412,Loma Rica,Loma Rica CDP,loma rica,41900.0,236700.00000000003
1023,06,42510,02583060,0642510,Lompico,Lompico CDP,lompico,291242.00846393075,639459.0521942395
1024,06,42566,02408122,0642566,London,London CDP,london,,
1025,06,42580,02408123,0642580,Lone Pine,Lone Pine CDP,lone pine,,
1026,06,42622,02583061,0642622,Long Barn,Long Barn CDP,long barn,44600.0,307800.0
1027,06,43252,02408131,0643252,Los Alamos,Los Alamos CDP,los alamos,147108.45722503267,514857.2343924205
1028,06,44140,02408138,0644140,Los Molinos,Los Molinos CDP,los molinos,28700.000000000004,208500.0
1029,06,44168,02583064,0644168,Los Olivos,Los Olivos CDP,los olivos,234904.40585851477,685054.3695711099
1030,06,44182,02407812,0644182,Los Osos,Los Osos CDP,los osos,213647.46097940588,612551.7030952072
1031,06,44280,02408143,0644280,Lost Hills,Lost Hills CDP,lost hills,,
1032,06,44350,02408146,0644350,Lower Lake,Lower Lake CDP,lower lake,,
1033,06,44378,02408147,0644378,Loyola,Loyola CDP,loyola,1824171.5757364228,2109963.490639463
1034,06,44672,02612134,0644672,Mabie,Mabie CDP,mabie,19800.0,196800.0
1035,06,44700,02408194,0644700,McArthur,McArthur CDP,mcarthur,,
1036,06,44784,02408196,0644784,McCloud,McCloud CDP,mccloud,,
1037,06,44812,02408156,0644812,Macdoel,Macdoel CDP,macdoel,,
1038,06,44830,02583068,0644830,McGee Creek,McGee Creek CDP,mcgee creek,,
1039,06,44910,02408201,0644910,McKinleyville,McKinleyville CDP,mckinleyville,,
1040,06,45050,02408158,0645050,Madera Acres,Madera Acres CDP,madera acres,36969.39704151644,211333.09882325432
1041,06,45092,02583071,0645092,Mad River,Mad River CDP,mad river,,
1042,06,45120,02408161,0645120,Magalia,Magalia CDP,magalia,29022.709531713826,214737.25164711638
1043,06,45232,02408163,0645232,Malaga,Malaga CDP,malaga,,
1044,06,45386,02628754,0645386,Manchester,Manchester CDP,manchester,,
1045,06,45414,02628755,0645414,Manila,Manila CDP,manila,,
1046,06,45512,02408168,0645512,Manton,Manton CDP,manton,33300.0,217299.99999999997
1047,06,45680,02408176,0645680,March ARB,March ARB CDP,march arb,,
1048,06,45806,02408179,0645806,Marina del Rey,Marina del Rey CDP,marina del rey,,
1049,06,45820,02628816,0645820,Marin City,Marin City CDP,marin city,355722.7366155319,964897.7927936437
1050,06,45932,02408181,0645932,Mariposa,Mariposa CDP,mariposa,,
1051,06,45988,02408184,0645988,Markleeville,Markleeville CDP,markleeville,,
1052,06,46100,02583072,0646100,Martell,Martell CDP,martell,38286.11874649284,291511.96466446255
1053,06,46223,02585433,0646223,Matheny,Matheny CDP,matheny,,
1054,06,46226,02583073,0646226,Mather,Mather CDP,mather,80876.18755164422,316742.843982399
1055,06,46436,02408192,0646436,Mayflower Village,Mayflower Village CDP,mayflower village,544208.5280169081,785416.3326745294
1056,06,46520,02583076,0646520,Meadowbrook,Meadowbrook CDP,meadowbrook,59612.55812326126,273894.3544527592
1057,06,46618,02408809,0646618,Meadow Valley,Meadow Valley CDP,meadow valley,27800.0,236000.00000000003
1058,06,46632,02408810,0646632,Meadow Vista,Meadow Vista CDP,meadow vista,88300.0,342200.0
1059,06,46646,02583077,0646646,Mead Valley,Mead Valley CDP,mead valley,68920.83402435316,280143.8784020485
1060,06,46660,02408811,0646660,Mecca,Mecca CDP,mecca,20200.0,164500.0
1061,06,46702,02408814,0646702,Meiners Oaks,Meiners Oaks CDP,meiners oaks,376639.38293080777,757295.3289494705
1062,06,46814,02408815,0646814,Mendocino,Mendocino CDP,mendocino,,
1063,06,46884,02408816,0646884,Mentone,Mentone CDP,mentone,74908.823054514,321053.76032628765
1064,06,46926,02583078,0646926,Meridian,Meridian CDP,meridian,,
1065,06,47013,02408819,0647013,Mesa,Mesa CDP,mesa,,
1066,06,47066,02583079,0647066,Mesa Verde,Mesa Verde CDP,mesa verde,26500.0,125900.0
1067,06,47086,02408820,0647086,Mesa Vista,Mesa Vista CDP,mesa vista,,
1068,06,47192,02629763,0647192,Mexican Colony,Mexican Colony CDP,mexican colony,,
1069,06,47332,02408828,0647332,Middletown,Middletown CDP,middletown,,
1070,06,47374,02583080,0647374,Midpines,Midpines CDP,midpines,,
1071,06,47430,02583081,0647430,Midway City,Midway City CDP,midway city,426048.951912283,741676.9615270916
1072,06,47472,02628757,0647472,Milford,Milford CDP,milford,,
1073,06,47724,02408834,0647724,Millville,Millville CDP,millville,,
1074,06,47794,02408836,0647794,Mineral,Mineral CDP,mineral,33300.0,217300.0
1075,06,48046,02408839,0648046,Mira Monte,Mira Monte CDP,mira monte,283079.4074204732,645776.6153674524
1076,06,48060,02611441,0648060,Miranda,Miranda CDP,miranda,,
1077,06,48147,02408843,0648147,Mission Canyon,Mission Canyon CDP,mission canyon,587074.8706918595,1191991.6807868376
1078,06,48186,02408845,0648186,Mission Hills,Mission Hills CDP,mission hills,98700.0,375900.0
1079,06,48298,02408846,0648298,Mi-Wuk Village,Mi-Wuk Village CDP,mi-wuk village,44599.99999999999,307800.0
1080,06,48448,02408852,0648448,Mohawk Vista,Mohawk Vista CDP,mohawk vista,48400.0,289200.0
1081,06,48480,02408855,0648480,Mokelumne Hill,Mokelumne Hill CDP,mokelumne hill,29300.0,261400.0
1082,06,48602,02583083,0648602,Mono City,Mono City CDP,mono city,,
1083,06,48641,02408856,0648641,Mono Vista,Mono Vista CDP,mono vista,41838.720719906676,292946.22180363594
1084,06,48760,02408858,0648760,Montara,Montara CDP,montara,567600.0,1068200.0
1085,06,48844,02408861,0648844,Montecito,Montecito CDP,montecito,964171.5918038774,1708927.412026884
1086,06,48916,02628759,0648916,Monterey Park Tract,Monterey Park Tract CDP,monterey park tract,52900.0,258800.0
1087,06,48928,02408860,0648928,Monte Rio,Monte Rio CDP,monte rio,145900.0,574800.0
1088,06,48998,02408863,0648998,Montgomery Creek,Montgomery Creek CDP,montgomery creek,,
1089,06,49348,02408870,0649348,Morongo Valley,Morongo Valley CDP,morongo valley,20960.52663366809,188889.65766230557
1090,06,49432,02583087,0649432,Moskowite Corner,Moskowite Corner CDP,moskowite corner,51000.0,301900.0
1091,06,49446,02408873,0649446,Moss Beach,Moss Beach CDP,moss beach,567600.0,1068200.0
1092,06,49544,02629133,0649544,Mountain Center,Mountain Center CDP,mountain center,71198.6651363419,329159.50729699194
1093,06,49582,02628761,0649582,Mountain House,Mountain House CDP,mountain house,158100.0,429400.0
1094,06,49600,02408881,0649600,Mountain Mesa,Mountain Mesa CDP,mountain mesa,,
1095,06,49628,02408882,0649628,Mountain Ranch,Mountain Ranch CDP,mountain ranch,29299.999999999996,261399.99999999997
1096,06,49651,02408884,0649651,Mountain View,Mountain View CDP,mountain view,210100.00000000003,580600.0
1097,06,49768,02408876,0649768,Mount Hebron,Mount Hebron CDP,mount hebron,,
1098,06,49796,02583088,0649796,Mount Hermon,Mount Hermon CDP,mount hermon,360900.0,763500.0
1099,06,49810,02628763,0649810,Mount Laguna,Mount Laguna CDP,mount laguna,,
1100,06,50034,02408892,0650034,Murphys,Murphys CDP,murphys,64500.0,356000.0
1101,06,50132,02408894,0650132,Muscoy,Muscoy CDP,muscoy,73578.61966009845,298299.8649574808
1102,06,50146,02611442,0650146,Myers Flat,Myers Flat CDP,myers flat,,
1103,06,50188,02408896,0650188,Myrtletown,Myrtletown CDP,myrtletown,,
1104,06,51000,02583089,0651000,Newcastle,Newcastle CDP,newcastle,119100.0,415600.0
1105,06,51042,02583091,0651042,Newell,Newell CDP,newell,,
1106,06,51168,02583092,0651168,New Pine Creek,New Pine Creek CDP,new pine creek,,
1107,06,51280,02628764,0651280,Nicasio,Nicasio CDP,nicasio,321800.0,943700.0
1108,06,51294,02408925,0651294,Nice,Nice CDP,nice,,
1109,06,51336,02583093,0651336,Nicolaus,Nicolaus CDP,nicolaus,54700.0,274600.0
1110,06,51392,02408926,0651392,Niland,Niland CDP,niland,,
1111,06,51470,02628765,0651470,Nipinnawasee,Nipinnawasee CDP,nipinnawasee,46300.0,230199.99999999997
1112,06,51476,02408927,0651476,Nipomo,Nipomo CDP,nipomo,172846.28129934732,505988.6679889311
1113,06,51574,02612484,0651574,Nord,Nord CDP,nord,92700.0,345300.0
1114,06,51622,02583094,0651622,Norris Canyon,Norris Canyon CDP,norris canyon,503806.93307940394,936181.1121550787
1115,06,51637,02408934,0651637,North Auburn,North Auburn CDP,north auburn,97734.81020144542,371637.45431577286
1116,06,51812,02408937,0651812,North Edwards,North Edwards CDP,north edwards,,
1117,06,51820,02408938,0651820,North El Monte,North El Monte CDP,north el monte,540800.0,750600.0
1118,06,51840,02408940,0651840,North Fair Oaks,North Fair Oaks CDP,north fair oaks,899031.6724967896,1376805.101898988
1119,06,51924,02408941,0651924,North Highlands,North Highlands CDP,north highlands,71405.24212089492,299489.70916822273
1120,06,51990,02408942,0651990,North Lakeport,North Lakeport CDP,north lakeport,,
1121,06,52162,02583096,0652162,North Richmond,North Richmond CDP,north richmond,117665.11812061977,454673.35936139285
1122,06,52246,02628766,0652246,North San Juan,North San Juan CDP,north san juan,,
1123,06,52715,02583099,0652715,Oak Glen,Oak Glen CDP,oak glen,77932.59804183124,332703.94714962447
1124,06,52760,02583100,0652760,Oak Hills,Oak Hills CDP,oak hills,33160.507934032634,223928.41559751937
1125,06,52764,02408967,0652764,Oakhurst,Oakhurst CDP,oakhurst,48435.541493315315,233047.3886577538
1126,06,53116,02408964,0653116,Oak Park,Oak Park CDP,oak park,538468.6346707653,823363.5424947132
1127,06,53160,02583101,0653160,Oak Shores,Oak Shores CDP,oak shores,101300.0,380100.0
1128,06,53182,02408966,0653182,Oak View,Oak View CDP,oak view,275772.2118752256,631061.1031987019
1129,06,53196,02583102,0653196,Oakville,Oakville CDP,oakville,276700.0,727600.0
1130,06,53266,02408971,0653266,Occidental,Occidental CDP,occidental,349200.0,777400.0
1131,06,53378,02408976,0653378,Ocotillo,Ocotillo CDP,ocotillo,,
1132,06,53448,02408979,0653448,Oildale,Oildale CDP,oildale,46200.0,238500.0
1133,06,53490,02408982,0653490,Olancha,Olancha CDP,olancha,,
1134,06,53602,02628770,0653602,Old Station,Old Station CDP,old station,30500.0,192599.99999999997
1135,06,53714,02408986,0653714,Olivehurst,Olivehurst CDP,olivehurst,37606.617795335565,205490.54064021353
1136,06,53910,02408991,0653910,Onyx,Onyx CDP,onyx,,
1137,06,54092,02408995,0654092,Orangevale,Orangevale CDP,orangevale,110483.96499213092,369834.87983183895
1138,06,54120,02408999,0654120,Orcutt,Orcutt CDP,orcutt,133244.4530773716,447669.9758871386
1139,06,54218,02611444,0654218,Orick,Orick CDP,orick,,
1140,06,54372,02409000,0654372,Orosi,Orosi CDP,orosi,46000.0,208400.0
1141,06,54388,02409001,0654388,Oroville East,Oroville East CDP,oroville east,37741.99410362787,235463.90616095907
1142,06,54764,02409012,0654764,Pacheco,Pacheco CDP,pacheco,217088.5830220813,603585.0279935839
1143,06,55048,02583104,0655048,Pajaro Dunes,Pajaro Dunes CDP,pajaro dunes,629900.0,1060600.0
1144,06,55058,02585656,0655058,Pala,Pala CDP,pala,,
1145,06,55086,02409019,0655086,Palermo,Palermo CDP,palermo,26000.0,196299.99999999997
1146,06,55422,02409022,0655422,Palo Verde,Palo Verde CDP,palo verde,,
1147,06,55528,02583105,0655528,Paradise,Paradise CDP,paradise,,
1148,06,55604,02583106,0655604,Paradise Park,Paradise Park CDP,paradise park,429430.9210768258,851084.6728526251
1149,06,55728,02628771,0655728,Parklawn,Parklawn CDP,parklawn,69191.4873326136,273895.72597090766
1150,06,55751,02409034,0655751,Parksdale,Parksdale CDP,parksdale,37400.0,214000.0
1151,06,55800,02583107,0655800,Parkway,Parkway CDP,parkway,70766.87485199953,287088.38224847027
1152,06,55842,02409036,0655842,Parkwood,Parkwood CDP,parkwood,39500.0,212500.0
1153,06,56140,02583109,0656140,Patton Village,Patton Village CDP,patton village,,
1154,06,56182,02409040,0656182,Paxton,Paxton CDP,paxton,,
1155,06,41194,02408601,0641194,Lenwood,Lenwood CDP,lenwood,17500.0,140500.0
1156,06,41670,02408614,0641670,Linden,Linden CDP,linden,95500.0,326500.0
1157,06,42104,02408625,0642104,Lockeford,Lockeford CDP,lockeford,97412.69184707374,320079.30351185706
1158,06,49180,02408866,0649180,Morada,Morada CDP,morada,78600.0,302600.0
1159,06,41740,02585430,0641740,Linnell Camp,Linnell Camp CDP,linnell camp,45800.0,219300.0
1160,06,41908,02611439,0641908,Little Valley,Little Valley CDP,little valley,,
1161,06,42146,02583058,0642146,Lockwood,Lockwood CDP,lockwood,,
1162,06,43126,02583062,0643126,Lookout,Lookout CDP,lookout,,
1163,06,44042,02583063,0644042,Los Berros,Los Berros CDP,los berros,246799.99999999997,598200.0
1164,06,44242,02583065,0644242,Los Ranchos,Los Ranchos CDP,los ranchos,486600.0,911500.0
1165,06,44399,02408149,0644399,Lucas Valley-Marinwood,Lucas Valley-Marinwood CDP,lucas valley-marinwood,483900.0,1046500.0
1166,06,49950,02408888,0649950,Muir Beach,Muir Beach CDP,muir beach,,
1167,06,44406,02408150,0644406,Lucerne,Lucerne CDP,lucerne,,
1168,06,44420,02627937,0644420,Lucerne Valley,Lucerne Valley CDP,lucerne valley,24088.427734342917,178231.39149620768
1169,06,44644,02583066,0644644,Lytle Creek,Lytle Creek CDP,lytle creek,117400.0,327200.0
1170,06,44760,02583067,0644760,McClellan Park,McClellan Park CDP,mcclellan park,61700.00000000001,292100.0
1171,06,44770,02585431,0644770,McClenney Tract,McClenney Tract CDP,mcclenney tract,34900.0,209600.0
1172,06,48676,02585434,0648676,Monson,Monson CDP,monson,69500.0,251700.00000000003
1173,06,55506,02585435,0655506,Panorama Heights,Panorama Heights CDP,panorama heights,34900.0,209600.0
1174,06,44924,02408203,0644924,McKittrick,McKittrick CDP,mckittrick,,
1175,06,47164,02408825,0647164,Mettler,Mettler CDP,mettler,,
1176,06,48452,02408853,0648452,Mojave,Mojave CDP,mojave,26989.4127038292,219796.23651497797
1177,06,45006,02583069,0645006,McSwain,McSwain CDP,mcswain,54561.98912921902,263065.3107730864
1178,06,45064,02583070,0645064,Madison,Madison CDP,madison,64300.0,292700.0
1179,06,49045,02583086,0649045,Monument Hills,Monument Hills CDP,monument hills,102900.0,369800.0
1180,06,46338,02583074,0646338,Maxwell,Maxwell CDP,maxwell,,
1181,06,46400,02583075,0646400,Mayfair,Mayfair CDP,mayfair,,
1182,06,47822,02583082,0647822,Minkler,Minkler CDP,minkler,55700.0,239700.0
1183,06,53505,02583103,0653505,Old Fig Garden,Old Fig Garden CDP,old fig garden,76100.0,308000.0
1184,06,48592,02628758,0648592,Monmouth,Monmouth CDP,monmouth,,
1185,06,49558,02628760,0649558,Mountain Gate,Mountain Gate CDP,mountain gate,52300.0,282300.0
1186,06,48718,02583085,0648718,Montalvin Manor,Montalvin Manor CDP,montalvin manor,171300.0,508800.0
1187,06,49488,02408874,0649488,Moss Landing,Moss Landing CDP,moss landing,178900.0,510700.0
1188,06,49684,02408883,0649684,Mountain View Acres,Mountain View Acres CDP,mountain view acres,31833.916611196026,211026.2994009171
1189,06,51028,02583090,0651028,New Cuyama,New Cuyama CDP,new cuyama,,
1190,06,51890,02583095,0651890,North Gate,North Gate CDP,north gate,517752.4588919651,957058.1706278846
1191,06,52302,02583097,0652302,North Shore,North Shore CDP,north shore,20200.0,164500.0
1192,06,52379,02408951,0652379,North Tustin,North Tustin CDP,north tustin,540603.7625813022,823791.4956807726
1193,06,52610,02628767,0652610,Nubieber,Nubieber CDP,nubieber,,
1194,06,56042,02628772,0656042,Paskenta,Paskenta CDP,paskenta,,
1195,06,52624,02408960,0652624,Nuevo,Nuevo CDP,nuevo,52458.92863015634,268260.55175497045
